92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,84,92,98,99,98,99,98,99,98,99,98,99,98,92,84,05,05,05,05,05,05,05,05,05,05,05,05,14,08,08,08,08,08,08,09,08,08,08,08,08,08,08,08,08,
84,84,99,99,84,84,99,99,84,84,99,99,84,84,99,99,84,84,99,99,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,99,92,98,99,98,99,98,99,98,99,98,99,98,92,99,05,05,05,05,05,05,05,05,05,05,05,05,14,14,14,14,14,14,14,14,14,14,14,14,14,08,08,08,08,
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,99,92,92,92,92,92,92,92,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,99,92,92,92,92,92,92,92,92,92,92,92,92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,14,08,08,08,
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,84,92,92,92,92,92,92,92,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,84,92,92,92,92,92,92,99,92,92,92,92,92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,14,08,08,
08,08,08,08,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,84,92,92,92,92,92,92,92,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,84,92,92,92,92,92,92,99,92,92,92,92,92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,14,08,
08,08,08,08,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,99,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,99,92,92,92,92,92,92,99,92,92,92,92,92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,14,14,14,14,14,14,14,14,14,14,14,14,05,05,05,05,14,
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,99,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,99,92,92,92,92,92,92,99,92,92,92,92,92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,05,05,05,84,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,84,92,92,92,92,92,92,99,92,92,92,92,92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,08,09,08,08,08,08,08,08,09,08,08,08,08,14,05,05,05,
05,11,74,00,00,00,00,00,00,00,00,00,00,00,00,13,05,05,05,84,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,84,92,92,92,92,92,92,92,92,92,92,92,92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,
05,05,74,00,00,00,00,00,00,00,00,00,00,00,00,13,05,05,05,99,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,99,92,92,92,92,92,92,92,92,92,92,92,92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,08,08,01,08,08,08,08,08,08,08,09,08,08,09,08,14,05,
05,05,74,00,00,00,00,00,00,00,00,00,00,00,00,13,05,05,05,99,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,99,92,92,92,92,92,92,92,92,92,92,92,92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,08,08,01,08,08,08,09,08,08,08,08,08,08,08,08,08,14,
05,05,74,00,00,00,00,00,00,00,00,00,00,00,00,13,05,05,05,84,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,84,92,92,92,92,92,92,92,92,92,92,92,92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,08,08,01,01,08,08,08,08,08,08,08,08,08,08,08,08,08,
05,73,74,00,00,00,00,00,00,00,00,00,00,00,00,13,05,05,05,84,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,84,92,92,92,92,92,92,92,92,92,92,92,92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,08,08,01,01,08,08,08,08,08,08,08,08,08,08,08,09,08,
05,73,74,00,00,00,00,00,00,00,00,00,00,00,00,13,05,05,05,99,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,99,92,92,92,92,92,92,99,92,92,92,92,92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,09,08,08,08,08,08,08,08,08,09,08,08,08,08,
05,74,74,00,00,00,00,00,00,00,00,00,00,00,00,13,05,05,05,99,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,99,92,92,92,92,92,92,99,92,92,92,92,92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,09,
05,05,74,00,00,00,00,00,00,00,00,00,00,00,00,13,05,05,05,84,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,84,92,92,92,92,92,92,99,92,92,92,92,92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,09,08,08,08,08,08,08,08,08,
05,18,74,00,00,00,00,00,00,00,00,00,00,00,00,13,05,05,05,84,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,84,92,92,92,92,92,92,99,92,92,92,92,92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
05,18,74,00,00,00,00,00,00,00,00,00,00,00,00,13,05,05,05,99,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,99,92,92,92,92,92,92,99,92,92,92,92,92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,01,08,08,08,08,08,08,08,08,
05,71,71,71,71,71,71,71,71,71,71,71,71,71,71,13,05,05,05,99,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,99,92,92,92,92,92,92,92,92,92,92,92,92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,08,08,01,08,08,09,01,01,08,08,08,08,08,08,08,09,08,
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,13,05,05,05,84,92,92,92,92,92,92,92,71,05,05,05,05,05,05,05,05,05,05,14,05,05,05,84,92,92,92,92,92,92,92,92,92,92,92,92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,08,09,08,01,01,08,01,01,08,08,08,08,08,08,08,08,08,
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,84,92,92,92,92,92,92,92,71,05,05,05,05,05,05,05,05,05,05,14,05,05,05,84,92,92,92,92,92,92,92,92,92,92,92,92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,01,01,01,01,01,08,08,08,08,08,08,08,08,08,
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,13,05,05,05,99,92,92,92,92,92,92,92,71,05,05,05,05,05,05,05,05,05,05,14,05,05,05,99,92,92,92,92,92,92,92,92,92,92,92,92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,05,05,05,99,92,92,92,92,92,92,09,71,05,05,05,05,05,05,05,05,05,05,14,05,05,05,99,92,92,92,92,92,92,92,92,92,92,92,92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,08,08,09,08,08,09,08,08,08,08,08,08,08,08,08,08,08,
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,13,05,05,05,84,92,92,92,92,92,92,01,71,05,05,05,05,05,05,05,05,05,05,14,05,05,05,84,92,92,92,92,92,92,99,92,92,92,92,92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,13,05,05,05,84,92,92,92,92,92,92,01,71,05,05,05,05,05,05,05,05,05,05,14,05,05,05,84,92,92,92,92,92,92,99,92,92,92,92,92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,13,05,05,05,99,92,92,92,92,92,92,01,71,05,05,05,05,05,05,05,05,05,05,14,05,05,05,99,92,92,92,92,92,92,99,92,92,92,92,92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,05,05,05,99,92,92,92,92,92,92,01,71,05,05,05,05,05,05,05,05,05,05,14,05,05,05,99,92,92,92,92,92,92,99,92,92,92,92,92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,84,92,92,92,92,92,92,09,71,05,05,05,05,05,05,05,05,05,05,14,05,05,05,84,92,92,92,92,92,92,99,92,92,92,92,92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,01,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
08,08,08,08,08,05,08,08,08,08,08,08,05,05,05,05,05,05,05,84,92,92,92,92,92,92,92,71,05,05,05,05,05,05,05,05,05,05,14,05,05,05,84,92,92,92,92,92,92,92,92,92,92,92,92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,01,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
08,08,08,08,08,05,08,08,08,08,08,08,05,05,05,05,05,05,05,99,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,99,92,92,92,92,92,92,92,92,92,92,92,92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,01,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,99,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,99,92,92,92,92,92,92,92,92,92,92,92,92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,01,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,84,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,84,92,92,92,92,92,92,92,92,92,92,92,92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,01,08,08,08,08,09,08,08,08,08,08,08,08,08,08,08,08,
84,99,99,84,84,99,99,84,84,99,99,84,84,99,99,84,84,99,99,84,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,84,92,92,92,92,92,92,92,92,92,92,92,92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,01,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,99,92,92,92,92,92,92,99,92,92,92,92,92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,01,08,08,08,08,08,08,09,08,08,08,08,08,08,08,08,08,
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,99,92,92,92,92,92,92,99,92,92,92,92,92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,01,09,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,84,92,92,92,92,92,92,99,92,92,92,92,92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,09,08,08,08,08,
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,84,92,92,92,92,92,92,99,92,92,92,92,92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,09,08,08,08,08,08,08,08,08,08,08,
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,99,92,92,92,92,92,92,99,92,92,92,92,92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,09,08,08,08,08,08,08,08,08,08,08,08,08,08,
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,99,92,92,92,92,92,92,92,92,92,92,92,92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
99,99,84,84,99,99,84,84,99,99,84,84,99,99,84,84,99,99,84,84,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,84,92,92,92,92,92,92,92,92,92,92,92,92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,01,08,08,08,08,08,08,08,08,08,08,08,08,08,08,09,08,
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,84,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,84,92,92,92,92,92,92,92,92,92,92,92,92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,01,09,08,08,08,09,08,08,08,08,08,08,08,08,08,08,08,
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,99,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,99,92,92,92,92,92,92,92,92,92,92,92,92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,99,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,99,92,92,92,92,92,92,92,92,92,92,92,92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,09,08,08,08,08,08,
05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,84,92,92,92,92,92,92,92,14,05,05,05,05,05,05,05,05,05,05,14,05,05,05,84,92,92,92,92,92,92,92,92,92,92,92,92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,09,08,08,08,08,08,08,08,08,08,08,08,08,
