98,92,99,05,05,05,05,05,05,05,05,05,05,05,05,14,14,14,14,14,14,14,14,14,14,14,14,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,04,04,04,04,04,04,04,04,04,04,04,04,04,00,00,00,00,
92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,04,04,04,04,04,04,04,04,04,04,04,04,04,00,00,00,00,
92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,04,04,04,04,04,04,04,04,04,04,04,04,04,00,00,00,00,
92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,04,04,04,04,04,04,04,04,04,04,04,04,00,00,00,00,
92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,14,14,14,14,14,14,14,14,14,14,14,14,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,04,04,04,04,04,04,04,04,04,04,04,04,00,00,00,
92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,04,04,04,04,04,04,04,04,04,04,04,00,00,00,
92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,04,04,04,04,04,04,04,04,04,04,04,00,00,00,
92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,04,04,04,04,04,04,04,04,04,04,00,00,00,
92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,04,04,04,04,04,04,04,04,04,04,00,00,00,
92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,04,04,04,04,04,04,04,04,04,00,00,00,
92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,04,04,04,04,04,04,04,04,04,00,00,00,
92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,04,04,04,04,04,04,04,04,00,00,00,
92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,04,04,04,04,04,04,04,04,00,00,00,
92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,04,04,04,04,04,04,04,00,00,00,
92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,04,04,04,04,04,04,04,04,04,04,
92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,04,04,04,04,04,04,04,04,04,
92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,04,04,04,04,04,04,04,04,04,
92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,04,04,04,04,04,04,04,04,
92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,04,04,04,04,04,04,04,04,
92,92,84,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,05,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,04,04,04,04,04,04,04,
92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,04,04,04,04,04,04,
92,92,99,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,04,04,04,04,04,
92,92,05,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
92,92,05,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
92,92,05,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
92,92,05,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
92,92,05,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
92,92,05,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
92,92,05,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
92,92,05,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
92,92,05,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
92,92,05,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
92,92,05,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
92,92,05,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,
92,92,05,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,
92,92,05,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,
92,92,05,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,
92,92,05,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,
92,92,05,05,05,05,05,05,05,05,05,05,05,05,05,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,08,14,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,05,
